Country,Time,Accommodation,Purpose,Duration,Transport,Destination,Value_accomodation,Value_transport,Value_destination
Cyprus,2022,Rented accommodation: hotels or similar establishments,,,,,1519123.0,,
Cyprus,2023,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,697595.0,,
Cyprus,2023,Non-rented accommodation: other,,,,,17464.0,,
Cyprus,2023,Non-rented accommodation: own holiday home,,,,,503230.0,,
Cyprus,2023,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,233903.0,,
Cyprus,2023,"Rented accommodation: campsites, caravan or trailer park",,,,,9672.0,,
Cyprus,2023,Rented accommodation: hotels or similar establishments,,,,,1757295.0,,
Cyprus,2023,Rented accommodation: other,,,,,19924.0,,
Czechia,2012,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,12980053.0,,
Czechia,2012,Non-rented accommodation: other,,,,,245068.0,,
Czechia,2012,Non-rented accommodation: own holiday home,,,,,9220488.0,,
Czechia,2012,"Rented accommodation: campsites, caravan or trailer park",,,,,990002.0,,
Czechia,2012,Rented accommodation: hotels or similar establishments,,,,,6909807.0,,
Czechia,2012,Rented accommodation: other,,,,,2513008.0,,
Czechia,2013,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,13085185.0,,
Czechia,2013,Non-rented accommodation: other,,,,,387082.0,,
Czechia,2013,Non-rented accommodation: own holiday home,,,,,7258431.0,,
Czechia,2013,"Rented accommodation: campsites, caravan or trailer park",,,,,829573.0,,
Czechia,2013,Rented accommodation: hotels or similar establishments,,,,,6994785.0,,
Czechia,2013,Rented accommodation: other,,,,,2725059.0,,
Czechia,2014,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,14176172.0,,
Czechia,2014,Non-rented accommodation: other,,,,,275589.0,,
Czechia,2014,Non-rented accommodation: own holiday home,,,,,8293754.0,,
Czechia,2014,"Rented accommodation: campsites, caravan or trailer park",,,,,882523.0,,
Czechia,2014,Rented accommodation: hotels or similar establishments,,,,,6496510.0,,
Czechia,2014,Rented accommodation: other,,,,,2568076.0,,
Czechia,2015,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,13474888.0,,
Czechia,2015,Non-rented accommodation: other,,,,,251075.0,,
Czechia,2015,Non-rented accommodation: own holiday home,,,,,5877361.0,,
Czechia,2015,"Rented accommodation: campsites, caravan or trailer park",,,,,1101984.0,,
Czechia,2015,Rented accommodation: hotels or similar establishments,,,,,6432727.0,,
Czechia,2015,Rented accommodation: other,,,,,2681321.0,,
Czechia,2016,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,13300190.0,,
Czechia,2016,Non-rented accommodation: other,,,,,292643.0,,
Czechia,2016,Non-rented accommodation: own holiday home,,,,,7820320.0,,
Czechia,2016,"Rented accommodation: campsites, caravan or trailer park",,,,,1038915.0,,
Czechia,2016,Rented accommodation: hotels or similar establishments,,,,,7377679.0,,
Czechia,2016,Rented accommodation: other,,,,,3236557.0,,
Czechia,2017,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,15264284.0,,
Czechia,2017,Non-rented accommodation: other,,,,,347885.0,,
Czechia,2017,Non-rented accommodation: own holiday home,,,,,8112852.0,,
Czechia,2017,"Rented accommodation: campsites, caravan or trailer park",,,,,1054108.0,,
Czechia,2017,Rented accommodation: hotels or similar establishments,,,,,7914953.0,,
Czechia,2017,Rented accommodation: other,,,,,3120556.0,,
Czechia,2018,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,13248564.0,,
Czechia,2018,Non-rented accommodation: other,,,,,206180.0,,
Czechia,2018,Non-rented accommodation: own holiday home,,,,,8180571.0,,
Czechia,2018,"Rented accommodation: campsites, caravan or trailer park",,,,,1048549.0,,
Czechia,2018,Rented accommodation: hotels or similar establishments,,,,,8377427.0,,
Czechia,2018,Rented accommodation: other,,,,,3507862.0,,
Czechia,2019,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,13368414.0,,
Czechia,2019,Non-rented accommodation: other,,,,,291466.0,,
Czechia,2019,Non-rented accommodation: own holiday home,,,,,8157980.0,,
Czechia,2019,"Rented accommodation: campsites, caravan or trailer park",,,,,1143073.0,,
Czechia,2019,Rented accommodation: hotels or similar establishments,,,,,8301777.0,,
Czechia,2019,Rented accommodation: other,,,,,3560983.0,,
Czechia,2020,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,9070580.0,,
Czechia,2020,Non-rented accommodation: other,,,,,235627.0,,
Czechia,2020,Non-rented accommodation: own holiday home,,,,,6921346.0,,
Czechia,2020,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,1548900.0,,
Czechia,2020,"Rented accommodation: campsites, caravan or trailer park",,,,,805858.0,,
Czechia,2020,Rented accommodation: hotels or similar establishments,,,,,4115829.0,,
Czechia,2020,Rented accommodation: other,,,,,392595.0,,
Czechia,2021,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,10268428.0,,
Czechia,2021,Non-rented accommodation: other,,,,,116373.0,,
Czechia,2021,Non-rented accommodation: own holiday home,,,,,7864989.0,,
Czechia,2021,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,1975900.0,,
Czechia,2021,"Rented accommodation: campsites, caravan or trailer park",,,,,824911.0,,
Czechia,2021,Rented accommodation: hotels or similar establishments,,,,,4607876.0,,
Czechia,2021,Rented accommodation: other,,,,,328005.0,,
Czechia,2022,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,12751409.0,,
Czechia,2022,Non-rented accommodation: other,,,,,296165.0,,
Czechia,2022,Non-rented accommodation: own holiday home,,,,,7252568.0,,
Czechia,2022,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,2727844.0,,
Czechia,2022,"Rented accommodation: campsites, caravan or trailer park",,,,,1084308.0,,
Czechia,2022,Rented accommodation: hotels or similar establishments,,,,,8207357.0,,
Czechia,2022,Rented accommodation: other,,,,,655785.0,,
Czechia,2023,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,9563324.0,,
Czechia,2023,Non-rented accommodation: other,,,,,371738.0,,
Czechia,2023,Non-rented accommodation: own holiday home,,,,,4746178.0,,
Czechia,2023,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,2082007.0,,
Czechia,2023,"Rented accommodation: campsites, caravan or trailer park",,,,,1007041.0,,
Czechia,2023,Rented accommodation: hotels or similar establishments,,,,,9742381.0,,
Czechia,2023,Rented accommodation: other,,,,,619048.0,,
Denmark,2012,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,15839126.0,,
Denmark,2012,Non-rented accommodation: other,,,,,458856.0,,
Denmark,2012,Non-rented accommodation: own holiday home,,,,,3543938.0,,
Denmark,2012,"Rented accommodation: campsites, caravan or trailer park",,,,,757812.0,,
Denmark,2012,Rented accommodation: hotels or similar establishments,,,,,6789435.0,,
Denmark,2012,Rented accommodation: other,,,,,1774813.0,,
Denmark,2013,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,16180105.0,,
Denmark,2013,Non-rented accommodation: other,,,,,646634.0,,
Denmark,2013,Non-rented accommodation: own holiday home,,,,,4183523.0,,
Denmark,2013,"Rented accommodation: campsites, caravan or trailer park",,,,,917868.0,,
Denmark,2013,Rented accommodation: hotels or similar establishments,,,,,7779001.0,,
Denmark,2013,Rented accommodation: other,,,,,2084628.0,,
Denmark,2014,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,16175117.0,,
Denmark,2014,Non-rented accommodation: other,,,,,1027205.0,,
Denmark,2014,Non-rented accommodation: own holiday home,,,,,4261813.0,,
Denmark,2014,"Rented accommodation: campsites, caravan or trailer park",,,,,1084041.0,,
Denmark,2014,Rented accommodation: hotels or similar establishments,,,,,7591028.0,,
Denmark,2014,Rented accommodation: other,,,,,2179107.0,,
Denmark,2015,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,15714041.0,,
Denmark,2015,Non-rented accommodation: other,,,,,996918.0,,
Denmark,2015,Non-rented accommodation: own holiday home,,,,,4325840.0,,
Denmark,2015,"Rented accommodation: campsites, caravan or trailer park",,,,,939171.0,,
Denmark,2015,Rented accommodation: hotels or similar establishments,,,,,9142400.0,,
Denmark,2015,Rented accommodation: other,,,,,2171893.0,,
Denmark,2016,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,14727441.0,,
Denmark,2016,Non-rented accommodation: other,,,,,876176.0,,
Denmark,2016,Non-rented accommodation: own holiday home,,,,,3214754.0,,
Denmark,2016,"Rented accommodation: campsites, caravan or trailer park",,,,,953702.0,,
Denmark,2016,Rented accommodation: hotels or similar establishments,,,,,8034393.0,,
Denmark,2016,Rented accommodation: other,,,,,1969786.0,,
Denmark,2017,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,10887061.0,,
Denmark,2017,Non-rented accommodation: own holiday home,,,,,2598696.0,,
Denmark,2017,"Rented accommodation: campsites, caravan or trailer park",,,,,1000147.0,,
Denmark,2017,Rented accommodation: hotels or similar establishments,,,,,9115679.0,,
Denmark,2017,Rented accommodation: other,,,,,2914484.0,,
Denmark,2018,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,5483266.0,,
Denmark,2018,Non-rented accommodation: own holiday home,,,,,1615865.0,,
Denmark,2018,"Rented accommodation: campsites, caravan or trailer park",,,,,880321.0,,
Denmark,2018,Rented accommodation: hotels or similar establishments,,,,,7985549.0,,
Denmark,2018,Rented accommodation: other,,,,,2910070.0,,
Denmark,2019,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,9231330.0,,
Denmark,2019,Non-rented accommodation: other,,,,,577174.0,,
Denmark,2019,Non-rented accommodation: own holiday home,,,,,2696076.0,,
Denmark,2019,"Rented accommodation: campsites, caravan or trailer park",,,,,1617116.0,,
Denmark,2019,Rented accommodation: hotels or similar establishments,,,,,9116834.0,,
Denmark,2019,Rented accommodation: other,,,,,6496846.0,,
Denmark,2020,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,7485103.0,,
Denmark,2020,Non-rented accommodation: other,,,,,517648.0,,
Denmark,2020,Non-rented accommodation: own holiday home,,,,,3327616.0,,
Denmark,2020,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,3073558.0,,
Denmark,2020,"Rented accommodation: campsites, caravan or trailer park",,,,,1222948.0,,
Denmark,2020,Rented accommodation: hotels or similar establishments,,,,,3792995.0,,
Denmark,2020,Rented accommodation: other,,,,,520031.0,,
Denmark,2021,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,5263453.0,,
Denmark,2021,Non-rented accommodation: other,,,,,437163.0,,
Denmark,2021,Non-rented accommodation: own holiday home,,,,,2547062.0,,
Denmark,2021,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,2467004.0,,
Denmark,2021,"Rented accommodation: campsites, caravan or trailer park",,,,,927789.0,,
Denmark,2021,Rented accommodation: hotels or similar establishments,,,,,4187352.0,,
Denmark,2021,Rented accommodation: other,,,,,428373.0,,
Denmark,2022,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,5649983.0,,
Denmark,2022,Non-rented accommodation: other,,,,,541214.0,,
Denmark,2022,Non-rented accommodation: own holiday home,,,,,2214191.0,,
Denmark,2022,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,2857139.0,,
Denmark,2022,"Rented accommodation: campsites, caravan or trailer park",,,,,845942.0,,
Denmark,2022,Rented accommodation: hotels or similar establishments,,,,,5567663.0,,
Denmark,2022,Rented accommodation: other,,,,,523524.0,,
Denmark,2023,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,5505218.0,,
Denmark,2023,Non-rented accommodation: other,,,,,424135.0,,
Denmark,2023,Non-rented accommodation: own holiday home,,,,,2076332.0,,
Denmark,2023,"Rented accommodation: apartment, house, villa or room in a dwelling",,,,,2610016.0,,
Denmark,2023,"Rented accommodation: campsites, caravan or trailer park",,,,,938632.0,,
Denmark,2023,Rented accommodation: hotels or similar establishments,,,,,5895346.0,,
Denmark,2023,Rented accommodation: other,,,,,753310.0,,
Estonia,2012,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,1511266.0,,
Estonia,2012,Non-rented accommodation: other,,,,,85015.0,,
Estonia,2012,Non-rented accommodation: own holiday home,,,,,62539.0,,
Estonia,2012,"Rented accommodation: campsites, caravan or trailer park",,,,,86980.0,,
Estonia,2012,Rented accommodation: hotels or similar establishments,,,,,982538.0,,
Estonia,2012,Rented accommodation: other,,,,,179522.0,,
Estonia,2013,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,1371102.0,,
Estonia,2013,Non-rented accommodation: other,,,,,159606.0,,
Estonia,2013,Non-rented accommodation: own holiday home,,,,,54497.0,,
Estonia,2013,"Rented accommodation: campsites, caravan or trailer park",,,,,79483.0,,
Estonia,2013,Rented accommodation: hotels or similar establishments,,,,,1067113.0,,
Estonia,2013,Rented accommodation: other,,,,,167607.0,,
Estonia,2014,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,1964525.0,,
Estonia,2014,Non-rented accommodation: other,,,,,248913.0,,
Estonia,2014,Non-rented accommodation: own holiday home,,,,,49607.0,,
Estonia,2014,"Rented accommodation: campsites, caravan or trailer park",,,,,35146.0,,
Estonia,2014,Rented accommodation: hotels or similar establishments,,,,,1519401.0,,
Estonia,2014,Rented accommodation: other,,,,,180250.0,,
Estonia,2015,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,1849774.0,,
Estonia,2015,Non-rented accommodation: other,,,,,224331.0,,
Estonia,2015,Non-rented accommodation: own holiday home,,,,,87095.0,,
Estonia,2015,"Rented accommodation: campsites, caravan or trailer park",,,,,46276.0,,
Estonia,2015,Rented accommodation: hotels or similar establishments,,,,,1345926.0,,
Estonia,2015,Rented accommodation: other,,,,,400911.0,,
Estonia,2016,Non-rented accommodation: accommodation provided without charge by relatives or friends,,,,,2028185.0,,
Estonia,2016,Non-rented accommodation: other,,,,,268729.0,,
Estonia,2016,Non-rented accommodation: own holiday home,,,,,85341.0,,
Estonia,2016,"Rented accommodation: campsites, caravan or trailer park",,,,,68706.0,,
Estonia,2016,Rented accommodation: hotels or similar establishments,,,,,1660624.0,,
Estonia,2016,Rented accommodation: other,,,,,481272.0,,
