country_id,country_name,year,accommodation,purpose,duration,transport,destination,value_accomodation,value_transport,value_destination,arrivals_million
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Croatia,NULL,NULL,853730.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Croatia,NULL,NULL,642904.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,Croatia,NULL,NULL,210826.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,859127.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,648301.0000,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,22914818.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,43131050.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,20216232.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Italy,NULL,NULL,7677959.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,12412982.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","4 nights or over",NULL,Italy,NULL,NULL,4735023.0000,NULL
4,Italy,2012,NULL,"Professional, business","From 1 to 3 nights",NULL,Italy,NULL,NULL,6570308.0000,NULL
4,Italy,2012,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,7483570.0000,NULL
4,Italy,2012,NULL,"Professional, business","4 nights or over",NULL,Italy,NULL,NULL,913262.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,29485127.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,50614621.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,21129494.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,Netherlands,NULL,NULL,126032.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Netherlands,NULL,NULL,212342.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,Türkiye,NULL,NULL,131760.0000,NULL
4,Italy,2012,NULL,"Personal reasons","From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,336561.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,"United Kingdom",NULL,NULL,1086669.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,"United Kingdom",NULL,NULL,750108.0000,NULL
4,Italy,2012,NULL,"Visits to friends and relatives","1 night or over",NULL,"United Kingdom",NULL,NULL,247709.0000,NULL
4,Italy,2012,NULL,Total,"From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,441247.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,"United Kingdom",NULL,NULL,1213935.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,"United Kingdom",NULL,NULL,772688.0000,NULL
4,Italy,2012,NULL,"Personal reasons","1 night or over",NULL,"United States",NULL,NULL,476321.0000,NULL
4,Italy,2012,NULL,"Personal reasons","4 nights or over",NULL,"United States",NULL,NULL,476321.0000,NULL
4,Italy,2012,NULL,Total,"1 night or over",NULL,"United States",NULL,NULL,710492.0000,NULL
4,Italy,2012,NULL,Total,"4 nights or over",NULL,"United States",NULL,NULL,703196.0000,NULL
4,Italy,2013,"Non-rented accommodation: accommodation provided without charge by relatives or friends",NULL,NULL,NULL,NULL,15725784.0000,NULL,NULL,47.70
4,Italy,2013,"Non-rented accommodation: other",NULL,NULL,NULL,NULL,395168.0000,NULL,NULL,47.70
4,Italy,2013,"Non-rented accommodation: own holiday home",NULL,NULL,NULL,NULL,4404436.0000,NULL,NULL,47.70
4,Italy,2013,"Rented accommodation: campsites, caravan or trailer park",NULL,NULL,NULL,NULL,2510243.0000,NULL,NULL,47.70
4,Italy,2013,"Rented accommodation: hotels or similar establishments",NULL,NULL,NULL,NULL,20579997.0000,NULL,NULL,47.70
4,Italy,2013,"Rented accommodation: other",NULL,NULL,NULL,NULL,8396494.0000,NULL,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",Air,NULL,NULL,6721982.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over","Buses, coaches",NULL,NULL,1039428.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over","Other land",NULL,NULL,592967.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,14637379.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",Railways,NULL,NULL,1576483.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",Waterway,NULL,NULL,1859054.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",Air,NULL,NULL,2013893.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights","Buses, coaches",NULL,NULL,1223991.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights","Other land",NULL,NULL,330410.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,13776872.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",Railways,NULL,NULL,2435902.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",Waterway,NULL,NULL,216626.0000,NULL,47.70
4,Italy,2013,NULL,"Professional, business","4 nights or over",Air,NULL,NULL,464464.0000,NULL,47.70
4,Italy,2013,NULL,"Professional, business","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,270177.0000,NULL,47.70
4,Italy,2013,NULL,"Professional, business","From 1 to 3 nights",Air,NULL,NULL,1271336.0000,NULL,47.70
4,Italy,2013,NULL,"Professional, business","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,1746476.0000,NULL,47.70
4,Italy,2013,NULL,"Professional, business","From 1 to 3 nights",Railways,NULL,NULL,1468652.0000,NULL,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Austria,NULL,NULL,183514.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Austria,NULL,NULL,627124.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Austria,NULL,NULL,443610.0000,47.70
4,Italy,2013,NULL,Total,"From 1 to 3 nights",NULL,Austria,NULL,NULL,232031.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Austria,NULL,NULL,686037.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Austria,NULL,NULL,454005.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Belgium,NULL,NULL,183622.0000,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Switzerland,NULL,NULL,168103.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Switzerland,NULL,NULL,238148.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Switzerland,NULL,NULL,145236.0000,47.70
4,Italy,2013,NULL,Total,"From 1 to 3 nights",NULL,Switzerland,NULL,NULL,288911.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Switzerland,NULL,NULL,360674.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Czechia,NULL,NULL,203843.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Czechia,NULL,NULL,210709.0000,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Germany,NULL,NULL,259178.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Germany,NULL,NULL,600070.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Germany,NULL,NULL,340892.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Germany,NULL,NULL,228556.0000,47.70
4,Italy,2013,NULL,"Professional, business","1 night or over",NULL,Germany,NULL,NULL,230714.0000,47.70
4,Italy,2013,NULL,Total,"From 1 to 3 nights",NULL,Germany,NULL,NULL,436145.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Germany,NULL,NULL,830785.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Germany,NULL,NULL,394640.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Greece,NULL,NULL,412850.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Greece,NULL,NULL,398937.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Greece,NULL,NULL,416283.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Greece,NULL,NULL,398937.0000,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Spain,NULL,NULL,191460.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Spain,NULL,NULL,1235607.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Spain,NULL,NULL,1044147.0000,47.70
4,Italy,2013,NULL,Total,"From 1 to 3 nights",NULL,Spain,NULL,NULL,309232.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Spain,NULL,NULL,1402921.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Spain,NULL,NULL,1093689.0000,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,France,NULL,NULL,411555.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,France,NULL,NULL,1126594.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,France,NULL,NULL,715039.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,France,NULL,NULL,130075.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,France,NULL,NULL,277089.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,France,NULL,NULL,147013.0000,47.70
4,Italy,2013,NULL,Total,"From 1 to 3 nights",NULL,France,NULL,NULL,534767.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,France,NULL,NULL,1250307.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,France,NULL,NULL,715540.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Croatia,NULL,NULL,552443.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Croatia,NULL,NULL,449103.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,552443.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,449103.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Hungary,NULL,NULL,212197.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Hungary,NULL,NULL,217913.0000,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,17616095.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,36476703.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,18860608.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Italy,NULL,NULL,7446970.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,12777306.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,Italy,NULL,NULL,5330336.0000,47.70
4,Italy,2013,NULL,"Professional, business","From 1 to 3 nights",NULL,Italy,NULL,NULL,3834562.0000,47.70
4,Italy,2013,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,4338391.0000,47.70
4,Italy,2013,NULL,"Professional, business","4 nights or over",NULL,Italy,NULL,NULL,503830.0000,47.70
4,Italy,2013,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,21450656.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,40815094.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,19364438.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Netherlands,NULL,NULL,424063.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Netherlands,NULL,NULL,468749.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Portugal,NULL,NULL,212243.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Portugal,NULL,NULL,200192.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Portugal,NULL,NULL,212243.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Portugal,NULL,NULL,200192.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,Türkiye,NULL,NULL,295794.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,Türkiye,NULL,NULL,268253.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,Türkiye,NULL,NULL,295794.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,Türkiye,NULL,NULL,268253.0000,47.70
4,Italy,2013,NULL,"Personal reasons","From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,200771.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,"United Kingdom",NULL,NULL,717772.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,"United Kingdom",NULL,NULL,517001.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","1 night or over",NULL,"United Kingdom",NULL,NULL,176712.0000,47.70
4,Italy,2013,NULL,"Visits to friends and relatives","4 nights or over",NULL,"United Kingdom",NULL,NULL,128056.0000,47.70
4,Italy,2013,NULL,Total,"From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,279731.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,"United Kingdom",NULL,NULL,805397.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,"United Kingdom",NULL,NULL,525666.0000,47.70
4,Italy,2013,NULL,"Personal reasons","1 night or over",NULL,"United States",NULL,NULL,367470.0000,47.70
4,Italy,2013,NULL,"Personal reasons","4 nights or over",NULL,"United States",NULL,NULL,338796.0000,47.70
4,Italy,2013,NULL,Total,"1 night or over",NULL,"United States",NULL,NULL,537988.0000,47.70
4,Italy,2013,NULL,Total,"4 nights or over",NULL,"United States",NULL,NULL,436327.0000,47.70
4,Italy,2014,"Non-rented accommodation: accommodation provided without charge by relatives or friends",NULL,NULL,NULL,NULL,18340039.0000,NULL,NULL,48.60
4,Italy,2014,"Non-rented accommodation: other",NULL,NULL,NULL,NULL,1402711.0000,NULL,NULL,48.60
4,Italy,2014,"Non-rented accommodation: own holiday home",NULL,NULL,NULL,NULL,4490720.0000,NULL,NULL,48.60
4,Italy,2014,"Rented accommodation: campsites, caravan or trailer park",NULL,NULL,NULL,NULL,1662815.0000,NULL,NULL,48.60
4,Italy,2014,"Rented accommodation: hotels or similar establishments",NULL,NULL,NULL,NULL,18951287.0000,NULL,NULL,48.60
4,Italy,2014,"Rented accommodation: other",NULL,NULL,NULL,NULL,10145217.0000,NULL,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",Air,NULL,NULL,5737056.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over","Buses, coaches",NULL,NULL,1145242.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over","Other land",NULL,NULL,1081575.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,13634808.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",Railways,NULL,NULL,1858768.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",Waterway,NULL,NULL,1289167.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","From 1 to 3 nights",Air,NULL,NULL,1947460.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","From 1 to 3 nights","Buses, coaches",NULL,NULL,1223786.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","From 1 to 3 nights","Other land",NULL,NULL,650141.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,15299599.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","From 1 to 3 nights",Railways,NULL,NULL,2889643.0000,NULL,48.60
4,Italy,2014,NULL,"Professional, business","4 nights or over",Air,NULL,NULL,776759.0000,NULL,48.60
4,Italy,2014,NULL,"Professional, business","4 nights or over","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,398821.0000,NULL,48.60
4,Italy,2014,NULL,"Professional, business","From 1 to 3 nights",Air,NULL,NULL,1511283.0000,NULL,48.60
4,Italy,2014,NULL,"Professional, business","From 1 to 3 nights","Other land",NULL,NULL,593601.0000,NULL,48.60
4,Italy,2014,NULL,"Professional, business","From 1 to 3 nights","Passenger road motor vehicles excluding buses and coaches",NULL,NULL,2389351.0000,NULL,48.60
4,Italy,2014,NULL,"Professional, business","From 1 to 3 nights",Railways,NULL,NULL,1600143.0000,NULL,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,Austria,NULL,NULL,279647.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,Austria,NULL,NULL,310032.0000,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,Germany,NULL,NULL,788252.0000,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",NULL,Germany,NULL,NULL,439433.0000,48.60
4,Italy,2014,NULL,Total,"From 1 to 3 nights",NULL,Germany,NULL,NULL,687183.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,Germany,NULL,NULL,1190539.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,Germany,NULL,NULL,503357.0000,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,Spain,NULL,NULL,1284747.0000,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",NULL,Spain,NULL,NULL,1118642.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,Spain,NULL,NULL,1457538.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,Spain,NULL,NULL,1159925.0000,48.60
4,Italy,2014,NULL,"Personal reasons","From 1 to 3 nights",NULL,France,NULL,NULL,850521.0000,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,France,NULL,NULL,1637240.0000,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",NULL,France,NULL,NULL,786719.0000,48.60
4,Italy,2014,NULL,Total,"From 1 to 3 nights",NULL,France,NULL,NULL,1024111.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,France,NULL,NULL,1875943.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,France,NULL,NULL,851832.0000,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,Croatia,NULL,NULL,361654.0000,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",NULL,Croatia,NULL,NULL,203350.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,Croatia,NULL,NULL,361654.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,Croatia,NULL,NULL,203350.0000,48.60
4,Italy,2014,NULL,"Personal reasons","From 1 to 3 nights",NULL,Italy,NULL,NULL,19635800.0000,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,Italy,NULL,NULL,37222958.0000,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",NULL,Italy,NULL,NULL,17587158.0000,48.60
4,Italy,2014,NULL,"Visits to friends and relatives","From 1 to 3 nights",NULL,Italy,NULL,NULL,7373861.0000,48.60
4,Italy,2014,NULL,"Visits to friends and relatives","1 night or over",NULL,Italy,NULL,NULL,12474308.0000,48.60
4,Italy,2014,NULL,"Visits to friends and relatives","4 nights or over",NULL,Italy,NULL,NULL,5100447.0000,48.60
4,Italy,2014,NULL,"Professional, business","From 1 to 3 nights",NULL,Italy,NULL,NULL,5347962.0000,48.60
4,Italy,2014,NULL,"Professional, business","1 night or over",NULL,Italy,NULL,NULL,6293728.0000,48.60
4,Italy,2014,NULL,"Professional, business","4 nights or over",NULL,Italy,NULL,NULL,945767.0000,48.60
4,Italy,2014,NULL,Total,"From 1 to 3 nights",NULL,Italy,NULL,NULL,24983762.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,Italy,NULL,NULL,43516686.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,Italy,NULL,NULL,18532925.0000,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,Romania,NULL,NULL,370147.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,Romania,NULL,NULL,419662.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,Romania,NULL,NULL,355247.0000,48.60
4,Italy,2014,NULL,"Personal reasons","1 night or over",NULL,"United Kingdom",NULL,NULL,912037.0000,48.60
4,Italy,2014,NULL,"Personal reasons","4 nights or over",NULL,"United Kingdom",NULL,NULL,584564.0000,48.60
4,Italy,2014,NULL,Total,"From 1 to 3 nights",NULL,"United Kingdom",NULL,NULL,395134.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,"United Kingdom",NULL,NULL,1027329.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,"United Kingdom",NULL,NULL,632195.0000,48.60
4,Italy,2014,NULL,Total,"1 night or over",NULL,"United States",NULL,NULL,382680.0000,48.60
4,Italy,2014,NULL,Total,"4 nights or over",NULL,"United States",NULL,NULL,377884.0000,48.60
4,Italy,2015,"Non-rented accommodation: accommodation provided without charge by relatives or friends",NULL,NULL,NULL,NULL,16978485.0000,NULL,NULL,50.70
4,Italy,2015,"Non-rented accommodation: other",NULL,NULL,NULL,NULL,1684357.0000,NULL,NULL,50.70
